VendorNumber,VendorName,Brand,Description,PurchasePrice,ActualPrice,Volume,TotalPurchaseQuantity,TotalPurchaseDollars,TotalSalesQuantity,TotalSalesDollars,TotalSalesPrice,TotalExciseTax,FreightCost,GrossProfit,ProfitMargin,StockTurnover,SalesToPurchaseRatio
3252,E & J GALLO WINERY,6968,Peter Vella Burgundy B/B,9.73,14.99,5000.0,131,1274.63,0,0,0,0,61966.91,-1274.63,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,22230,Glam Prosecco,8.96,12.99,750.0,142,1272.32,0,0,0,0,68054.7,-1272.32,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,26017,L'Excellence Blanc 2015,6.84,9.99,750.0,186,1272.24,0,0,0,0,68054.7,-1272.24,-inf,0.0,0.0
9552,M S WALKER INC,23530,Santa Maria Alla Pieve Ripas,15.12,22.99,750.0,84,1270.08,0,0,0,0,55551.82,-1270.08,-inf,0.0,0.0
90024,VINILANDIA USA,21155,Quinta do Crasto Douro S per,15.12,24.99,750.0,84,1270.08,0,0,0,0,2802.64,-1270.08,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,26081,Nickel & Nickel Merlot Harri,42.28,62.99,750.0,30,1268.4,0,0,0,0,144929.24,-1268.4,-inf,0.0,0.0
7153,PINE STATE TRADING CO,17838,Alverez de Toledo Godello,6.7,12.99,750.0,189,1266.3000000000002,0,0,0,0,15884.82,-1266.3000000000002,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,2730,Smugglers Notch Hopped Gin,23.01,31.99,750.0,55,1265.55,0,0,0,0,144929.24,-1265.55,-inf,0.0,0.0
7153,PINE STATE TRADING CO,23022,Jarhead Chard,8.38,13.99,750.0,151,1265.38,0,0,0,0,15884.82,-1265.38,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,10701,Yellow Tail Bubbles Rose,6.62,9.99,750.0,191,1264.42,0,0,0,0,144929.24,-1264.42,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,12768,Castle Rock Pnt Nr Cal Cuvee,6.62,9.99,750.0,191,1264.42,0,0,0,0,144929.24,-1264.42,-inf,0.0,0.0
10754,PERFECTA WINES,23899,Vino Rose,8.1,13.99,750.0,156,1263.6000000000001,0,0,0,0,28720.52,-1263.6000000000001,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,25288,A Bichot Ch Gris Nuits 13 Ge,52.62,79.99,750.0,24,1262.88,0,0,0,0,68054.7,-1262.88,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,34735,Lake Sonoma Znfdl Dry Creek,13.15,19.99,750.0,96,1262.4,0,0,0,0,68054.7,-1262.4,-inf,0.0,0.0
7153,PINE STATE TRADING CO,26142,Finca Valpiedra Rsv Rioja 08,23.37,35.99,750.0,54,1261.98,0,0,0,0,15884.82,-1261.98,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,44724,Meerlust Rubicon Stellenbos,20.66,30.99,750.0,61,1260.26,0,0,0,0,19016.59,-1260.26,-inf,0.0,0.0
480,BACARDI USA INC,4160,Bacardi Gran Reserva Maestro,15.5,24.99,750.0,81,1255.5,0,0,0,0,89286.27,-1255.5,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,23076,Madrigal Znfdl,9.08,13.99,750.0,138,1253.04,0,0,0,0,144929.24,-1253.04,-inf,0.0,0.0
9552,M S WALKER INC,41081,Gramona Grand Cve Cava Spklg,12.16,19.99,750.0,103,1252.48,0,0,0,0,55551.82,-1252.48,-inf,0.0,0.0
10754,PERFECTA WINES,17015,Siegel Reserve Cab Svgn,5.82,8.79,750.0,215,1251.3,0,0,0,0,28720.52,-1251.3,-inf,0.0,0.0
287,APPOLO VINEYARDS LLC,24921,Appolo Vyds Seyval,10.4,15.49,750.0,120,1248.0,0,0,0,0,12.28,-1248.0,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,13867,Borealis Northern Whites,8.66,13.99,750.0,144,1247.04,0,0,0,0,144929.24,-1247.04,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,18110,Franciscan Est Cuvee Chard,25.97,39.99,750.0,48,1246.56,0,0,0,0,79528.99,-1246.56,-inf,0.0,0.0
90024,VINILANDIA USA,25117,Zuccardi Q Malbec,12.98,19.99,750.0,96,1246.08,0,0,0,0,2802.64,-1246.08,-inf,0.0,0.0
90047,CRUSH WINES,23794,Anton Bauer Pnt Nr Rsv,29.6,44.99,750.0,42,1243.2,0,0,0,0,1457.73,-1243.2,-inf,0.0,0.0
90047,CRUSH WINES,22838,Vinchio Vaglio Barbera,7.43,10.99,750.0,167,1240.81,0,0,0,0,1457.73,-1240.81,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,43890,Oyster Bay Hawkes Bay Merlot,10.88,15.99,750.0,114,1240.32,0,0,0,0,144929.24,-1240.32,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,13831,The Show Malbec Argentina,8.16,11.99,750.0,152,1240.32,0,0,0,0,11595.97,-1240.32,-inf,0.0,0.0
8112,MOET HENNESSY USA INC,9291,Grand Marnier Quintessence,620.15,799.99,750.0,2,1240.3,0,0,0,0,48347.26,-1240.3,-inf,0.0,0.0
6213,MHW LTD,836,Bols Creme de Cassis,7.8,9.99,1000.0,159,1240.1999999999998,0,0,0,0,9621.58,-1240.1999999999998,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,26596,Felton Road Chard Bannockbrn,29.52,43.99,750.0,42,1239.8400000000001,0,0,0,0,19016.59,-1239.8400000000001,-inf,0.0,0.0
9552,M S WALKER INC,27349,Murphy-Goode California Red,9.39,13.99,750.0,132,1239.48,0,0,0,0,55551.82,-1239.48,-inf,0.0,0.0
10754,PERFECTA WINES,23144,Ch Andron Blanquet St Esteph,20.64,31.99,750.0,60,1238.4,0,0,0,0,28720.52,-1238.4,-inf,0.0,0.0
7749,R.P.IMPORTS INC,19621,Ch Rol Valentin 10,42.66,63.99,750.0,29,1237.14,0,0,0,0,91.5,-1237.14,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,11296,Herzog Kosher Merlot,9.58,13.99,750.0,129,1235.82,0,0,0,0,68054.7,-1235.82,-inf,0.0,0.0
9552,M S WALKER INC,23921,Landmark 12 Overlook Chard S,19.6,29.99,750.0,63,1234.8,0,0,0,0,55551.82,-1234.8,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,22337,Maison L'Envoye The Attache,24.66,36.99,750.0,50,1233.0,0,0,0,0,144929.24,-1233.0,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,27850,Bastianich Chardonnay,10.27,14.99,750.0,120,1232.3999999999999,0,0,0,0,144929.24,-1232.3999999999999,-inf,0.0,0.0
12546,JIM BEAM BRANDS COMPANY,905,DeKuyper Grape Pucker,9.62,12.99,1000.0,128,1231.36,0,0,0,0,123880.97,-1231.36,-inf,0.0,0.0
90047,CRUSH WINES,21045,Eden Ice Cider Honey Crisp,17.56,27.99,375.0,70,1229.2,0,0,0,0,1457.73,-1229.2,-inf,0.0,0.0
2242,DELICATO VINEYARDS INC,16240,Domino Chard,3.24,4.99,750.0,379,1227.96,0,0,0,0,7982.65,-1227.96,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,23325,Ch Bellevue-Mondotte 11 Emil,136.36,209.99,750.0,9,1227.24,0,0,0,0,19016.59,-1227.24,-inf,0.0,0.0
3252,E & J GALLO WINERY,24095,Gallo Copperidge Cab Svgn,2.7,3.99,750.0,454,1225.8,0,0,0,0,61966.91,-1225.8,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,26935,Ramos Pinto Fine Ruby Red P,9.8,14.99,750.0,125,1225.0,0,0,0,0,19016.59,-1225.0,-inf,0.0,0.0
10754,PERFECTA WINES,22028,Gramercy Clrs Grenache,34.01,49.99,750.0,36,1224.3600000000001,0,0,0,0,28720.52,-1224.3600000000001,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,16824,Adissat Lirac,13.15,19.99,750.0,93,1222.95,0,0,0,0,144929.24,-1222.95,-inf,0.0,0.0
1601,VRANKEN AMERICA,22820,Rozes Vintage 2000 Old Port,27.74,42.99,750.0,44,1220.56,0,0,0,0,1048.97,-1220.56,-inf,0.0,0.0
90024,VINILANDIA USA,24812,Tortoise Creek Cal Pnt Nr,8.78,12.99,750.0,139,1220.42,0,0,0,0,2802.64,-1220.42,-inf,0.0,0.0
3252,E & J GALLO WINERY,42751,Five Oaks Cab Svgn Cal,2.45,3.79,750.0,498,1220.1,0,0,0,0,61966.91,-1220.1,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,25894,Deneufbourg White 14,6.16,8.99,750.0,198,1219.68,0,0,0,0,68054.7,-1219.68,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,26767,Elk Cove Clay Court Pnt Nr,29.03,44.99,750.0,42,1219.26,0,0,0,0,144929.24,-1219.26,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,27404,J Drouhin Hos Bell Morgon,14.48,20.99,750.0,84,1216.32,0,0,0,0,144929.24,-1216.32,-inf,0.0,0.0
90047,CRUSH WINES,15507,Mollydooker Blue Eyed Boy,30.4,44.99,750.0,40,1216.0,0,0,0,0,1457.73,-1216.0,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,24328,Ch Ducru Beaucaillou 12 St J,101.3,154.99,750.0,12,1215.6,0,0,0,0,19016.59,-1215.6,-inf,0.0,0.0
10754,PERFECTA WINES,21438,Ch Boyd Cantenac Margaux,75.86,109.99,750.0,16,1213.76,0,0,0,0,28720.52,-1213.76,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,43363,Elk Cove Mt Richmond Pnt Nr,29.6,44.99,750.0,41,1213.6,0,0,0,0,144929.24,-1213.6,-inf,0.0,0.0
3252,E & J GALLO WINERY,36541,Liberty Crk Prm RSV Wh Znfdl,5.51,7.99,1500.0,220,1212.2,0,0,0,0,61966.91,-1212.2,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,42949,Kuentz Bas Alsace White,9.45,13.99,750.0,128,1209.6000000000001,0,0,0,0,144929.24,-1209.6000000000001,-inf,0.0,0.0
7153,PINE STATE TRADING CO,25837,Dry Creek Merlot,12.58,18.99,750.0,96,1207.68,0,0,0,0,15884.82,-1207.68,-inf,0.0,0.0
516,BANFI PRODUCTS CORP,23079,Bolla Torr'Alta Veronese Ros,10.06,14.99,750.0,120,1207.2,0,0,0,0,8510.41,-1207.2,-inf,0.0,0.0
17035,PERNOD RICARD USA,700,Hiram Walker Cr de Cacao Br,6.33,8.29,1000.0,190,1202.6999999999998,0,0,0,0,123780.22,-1202.6999999999998,-inf,0.0,0.0
9552,M S WALKER INC,18938,Schmitt Sohne Funf Sangria,6.49,10.99,750.0,185,1200.6499999999999,0,0,0,0,55551.82,-1200.6499999999999,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,25819,Ch de Mattes Corbieres 13,7.14,10.99,750.0,168,1199.52,0,0,0,0,68054.7,-1199.52,-inf,0.0,0.0
9552,M S WALKER INC,24539,Stonestreet Est Vyds Svgn Bl,19.99,29.99,750.0,60,1199.4,0,0,0,0,55551.82,-1199.4,-inf,0.0,0.0
7245,PROXIMO SPIRITS INC.,925,Hangar One Vodka,22.21,27.99,750.0,54,1199.34,0,0,0,0,38994.78,-1199.34,-inf,0.0,0.0
10754,PERFECTA WINES,16532,Zestos Blanco,7.89,11.99,750.0,152,1199.28,0,0,0,0,28720.52,-1199.28,-inf,0.0,0.0
3252,E & J GALLO WINERY,19454,J Vineyards Vin Gris Rose RR,9.99,19.99,750.0,120,1198.8,0,0,0,0,61966.91,-1198.8,-inf,0.0,0.0
3252,E & J GALLO WINERY,23401,Bridlewood Slct Pnt Nr Lucia,10.8,15.99,750.0,111,1198.8,0,0,0,0,61966.91,-1198.8,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,26840,Josh Cellars Cab Svgn Paso R,11.1,16.99,750.0,108,1198.8,0,0,0,0,144929.24,-1198.8,-inf,0.0,0.0
6213,MHW LTD,8043,Bols Triple Sec,4.47,5.99,750.0,268,1197.96,0,0,0,0,9621.58,-1197.96,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,6472,Richards Wild Irish Rose Red,2.71,3.99,750.0,442,1197.8200000000002,0,0,0,0,79528.99,-1197.8200000000002,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,23292,Ch La Mission Haut Brion 11,299.31,439.99,750.0,4,1197.24,0,0,0,0,19016.59,-1197.24,-inf,0.0,0.0
17033,SEA BREEZE CELLARS LLC,418,Darioush Chard,33.11,49.99,750.0,36,1191.96,0,0,0,0,549.55,-1191.96,-inf,0.0,0.0
4692,KOBRAND CORPORATION,27805,Jadot Puligny Montrachet Bl,39.73,59.99,750.0,30,1191.9,0,0,0,0,9139.38,-1191.9,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,10591,J Lohr Fogs Ranch Pnt Nr,18.61,29.99,750.0,64,1191.04,0,0,0,0,144929.24,-1191.04,-inf,0.0,0.0
90024,VINILANDIA USA,24337,Gran Passione Rosso IGT,8.27,11.99,750.0,144,1190.8799999999999,0,0,0,0,2802.64,-1190.8799999999999,-inf,0.0,0.0
3960,DIAGEO NORTH AMERICA INC,1474,George Dickel #12 Sour Mash,19.84,25.99,750.0,60,1190.4,0,0,0,0,257032.07,-1190.4,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,24532,Joseph Drouhin Cote de Nuits,19.2,28.99,750.0,62,1190.4,0,0,0,0,144929.24,-1190.4,-inf,0.0,0.0
8004,SAZERAC CO INC,1604,Pappy Van Winkle Rsv 23 Yr,198.4,249.99,750.0,6,1190.4,0,0,0,0,50293.62,-1190.4,-inf,0.0,0.0
9552,M S WALKER INC,40424,Mionetto Il Prosecco Veneto,5.51,7.99,375.0,216,1190.16,0,0,0,0,55551.82,-1190.16,-inf,0.0,0.0
12546,JIM BEAM BRANDS COMPANY,881,DeKuyper Hazelnut,6.56,8.99,1000.0,181,1187.36,0,0,0,0,123880.97,-1187.36,-inf,0.0,0.0
8004,SAZERAC CO INC,495,Sweet Carolina Sweet Tea Vdk,12.49,15.99,1000.0,95,1186.55,0,0,0,0,50293.62,-1186.55,-inf,0.0,0.0
9552,M S WALKER INC,27168,Finca Villacreces Pruno Ribe,12.49,18.99,750.0,95,1186.55,0,0,0,0,55551.82,-1186.55,-inf,0.0,0.0
17035,PERNOD RICARD USA,39841,Kenwood Yulupa Cab Svgn Cal,5.84,8.99,750.0,203,1185.52,0,0,0,0,123780.22,-1185.52,-inf,0.0,0.0
12546,JIM BEAM BRANDS COMPANY,516,Kamora Coffee Liqueur,8.52,10.99,1000.0,139,1184.28,0,0,0,0,123880.97,-1184.28,-inf,0.0,0.0
1587,VINEYARD BRANDS INC,23068,Nicolas Perrin Cote Rotie 11,39.47,59.99,750.0,30,1184.1,0,0,0,0,6070.09,-1184.1,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,26686,Dom Faiveley Chamber 14 Beze,197.31,293.99,750.0,6,1183.86,0,0,0,0,3999.93,-1183.86,-inf,0.0,0.0
10754,PERFECTA WINES,24144,Ozeki Junmai Reishu Sake,49.31,72.49,18000.0,24,1183.44,0,0,0,0,28720.52,-1183.44,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,17289,Sella & Mosca Terre Rare,10.2,14.99,750.0,116,1183.2,0,0,0,0,13605.41,-1183.2,-inf,0.0,0.0
1590,DIAGEO CHATEAU ESTATE WINES,15746,Snap Dragon Pnt Nr,6.16,8.99,750.0,192,1182.72,0,0,0,0,7259.75,-1182.72,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,25761,Tellus Chardonnay,7.58,10.99,750.0,156,1182.48,0,0,0,0,19016.59,-1182.48,-inf,0.0,0.0
516,BANFI PRODUCTS CORP,18275,Sartori Valpolicella Cls,8.21,11.99,750.0,144,1182.24,0,0,0,0,8510.41,-1182.24,-inf,0.0,0.0
1128,BROWN-FORMAN CORP,1605,Jack Daniels Tennessee Fire,24.61,31.99,1000.0,48,1181.28,0,0,0,0,68601.68,-1181.28,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,26764,Kay Brothers Hillside Shiraz,39.33,58.99,750.0,30,1179.8999999999999,0,0,0,0,144929.24,-1179.8999999999999,-inf,0.0,0.0
12546,JIM BEAM BRANDS COMPANY,5325,Hornitos Spiced Honey Liquer,12.94,21.99,750.0,91,1177.54,0,0,0,0,123880.97,-1177.54,-inf,0.0,0.0
8352,LUXCO INC,1022,St Brendans Salted Caramel,10.6,13.99,750.0,111,1176.6,0,0,0,0,10261.6,-1176.6,-inf,0.0,0.0
10754,PERFECTA WINES,25317,Grammercy Cellars Cab Svgn,32.67,49.99,750.0,36,1176.1200000000001,0,0,0,0,28720.52,-1176.1200000000001,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,33213,Sycamore Lane Merlot Cal,3.5,5.29,750.0,336,1176.0,0,0,0,0,11595.97,-1176.0,-inf,0.0,0.0
8320,SHAW ROSS INT L IMP LTD,5463,Aguardiente Cristal Liqueur,9.48,12.99,750.0,124,1175.52,0,0,0,0,3151.92,-1175.52,-inf,0.0,0.0
10754,PERFECTA WINES,22055,The Girls in the Vineyard Wh,11.61,19.99,750.0,101,1172.61,0,0,0,0,28720.52,-1172.61,-inf,0.0,0.0
90024,VINILANDIA USA,20205,Dibon Cava Rosado,7.28,12.99,750.0,161,1172.08,0,0,0,0,2802.64,-1172.08,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,16174,Inkblot Cab Franc,21.7,35.99,750.0,54,1171.8,0,0,0,0,144929.24,-1171.8,-inf,0.0,0.0
17035,PERNOD RICARD USA,216,Absolut Raspberri,15.62,21.99,1000.0,75,1171.5,0,0,0,0,123780.22,-1171.5,-inf,0.0,0.0
7153,PINE STATE TRADING CO,12511,Angelini Sangiovese Pesaresi,9.67,19.99,750.0,121,1170.0700000000002,0,0,0,0,15884.82,-1170.0700000000002,-inf,0.0,0.0
8892,TRINCHERO FAMILY ESTATES,18232,Shatter Grenache VdP Catalan,11.03,19.99,750.0,106,1169.18,0,0,0,0,11595.97,-1169.18,-inf,0.0,0.0
10000,MAJESTIC FINE WINES,40258,La Crema Chard Sonoma Coast,6.53,9.99,375.0,179,1168.87,0,0,0,0,17587.59,-1168.87,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,24425,Adaptation by Odette Cab Svg,32.46,49.99,750.0,36,1168.56,0,0,0,0,144929.24,-1168.56,-inf,0.0,0.0
10754,PERFECTA WINES,27091,Reverdy Sancerre Blanc,16.23,24.99,750.0,72,1168.56,0,0,0,0,28720.52,-1168.56,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,19349,Trimbach Pnt Gris Rsv,13.9,20.99,750.0,84,1167.6,0,0,0,0,13605.41,-1167.6,-inf,0.0,0.0
660,SAZERAC NORTH AMERICA INC.,735,Orange Quattro di Amore,10.81,14.49,1000.0,108,1167.48,0,0,0,0,17932.33,-1167.48,-inf,0.0,0.0
7153,PINE STATE TRADING CO,2467,Catskill Most Righteous Brbn,17.96,32.99,375.0,65,1167.4,0,0,0,0,15884.82,-1167.4,-inf,0.0,0.0
480,BACARDI USA INC,3185,Grey Goose L'Orange Vodka,35.33,46.99,1750.0,33,1165.89,0,0,0,0,89286.27,-1165.89,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,25917,Hogue Cellars WA Svgn Bl,6.07,9.99,750.0,192,1165.44,0,0,0,0,79528.99,-1165.44,-inf,0.0,0.0
3252,E & J GALLO WINERY,15262,Bella Sera Moscato,4.41,6.49,750.0,264,1164.24,0,0,0,0,61966.91,-1164.24,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,1128,Smugglers Notch Gin,24.23,31.99,750.0,48,1163.04,0,0,0,0,144929.24,-1163.04,-inf,0.0,0.0
4692,KOBRAND CORPORATION,25056,Jadot Gevrey Chambertin 13,64.51,99.99,750.0,18,1161.18,0,0,0,0,9139.38,-1161.18,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,27064,A Bichot Morey St Denis 14 S,48.34,72.99,750.0,24,1160.16,0,0,0,0,68054.7,-1160.16,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,27062,A Bichot Chablis 14 Les Vauc,27.58,39.99,750.0,42,1158.36,0,0,0,0,68054.7,-1158.36,-inf,0.0,0.0
10000,MAJESTIC FINE WINES,21368,KJ Est 12 Pnt Nr Outland Rdg,24.13,34.99,750.0,48,1158.24,0,0,0,0,17587.59,-1158.24,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,26404,Wild Horse Cheval Sauvage Ch,26.31,39.99,750.0,44,1157.64,0,0,0,0,79528.99,-1157.64,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,13784,Churchills 10 Yr Tawny Port,15.03,26.99,500.0,77,1157.31,0,0,0,0,3999.93,-1157.31,-inf,0.0,0.0
9744,FREDERICK WILDMAN & SONS,12005,Nino Negri Sforzato Valtl,38.51,56.99,750.0,30,1155.3,0,0,0,0,3999.93,-1155.3,-inf,0.0,0.0
1265,BLACK ROCK SPIRITS LLC,3599,Bakon Vodka,14.05,24.99,750.0,82,1152.1,0,0,0,0,5.79,-1152.1,-inf,0.0,0.0
653,STATE WINE & SPIRITS,24441,Underwood Cans Pnt Gris,4.82,6.99,375.0,239,1151.98,0,0,0,0,8014.9800000000005,-1151.98,-inf,0.0,0.0
287,APPOLO VINEYARDS LLC,24922,Appolo Vyds China Girl,10.47,15.49,750.0,110,1151.7,0,0,0,0,12.28,-1151.7,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,46555,Portillo Pnt Nr,5.84,8.99,750.0,197,1150.48,0,0,0,0,13605.41,-1150.48,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,27396,J Drouhin Pouilly Vinzelles,13.69,19.99,750.0,84,1149.96,0,0,0,0,144929.24,-1149.96,-inf,0.0,0.0
9165,ULTRA BEVERAGE COMPANY LLP,15425,John Anthony Svgn Bl,14.37,21.99,750.0,80,1149.6,0,0,0,0,68054.7,-1149.6,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,41171,Vendange Pnt Grigio Cal,2.66,3.99,500.0,432,1149.1200000000001,0,0,0,0,79528.99,-1149.1200000000001,-inf,0.0,0.0
8112,MOET HENNESSY USA INC,43782,Newton Unfiltered Cab Svgn,26.71,38.99,750.0,43,1148.53,0,0,0,0,48347.26,-1148.53,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,18947,Austin Hope 10 Grenache,25.5,37.99,750.0,45,1147.5,0,0,0,0,144929.24,-1147.5,-inf,0.0,0.0
90011,FORTUNE WINE BROKERS LLC,2484,Tatoosh Bourbon,36.95,50.99,750.0,31,1145.45,0,0,0,0,238.60999999999999,-1145.45,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,40513,Kim Crawford Pnt Nr,11.68,17.99,750.0,98,1144.64,0,0,0,0,79528.99,-1144.64,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,46715,Quinta do Noval 10-Yr Tawny,19.07,28.99,750.0,60,1144.2,0,0,0,0,144929.24,-1144.2,-inf,0.0,0.0
10754,PERFECTA WINES,23898,Dr Konstantin Frank Rose,9.08,16.99,750.0,126,1144.08,0,0,0,0,28720.52,-1144.08,-inf,0.0,0.0
90024,VINILANDIA USA,45185,Scagliola Moscato D'Asti Prm,9.08,13.99,750.0,126,1144.08,0,0,0,0,2802.64,-1144.08,-inf,0.0,0.0
9552,M S WALKER INC,14652,Cambria Katherine Vyd Chard,10.59,15.99,750.0,108,1143.72,0,0,0,0,55551.82,-1143.72,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,22889,Le Petit Haut Lafitte Brdx,24.32,35.99,750.0,47,1143.04,0,0,0,0,144929.24,-1143.04,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,26328,Cristom Vyds Viognier Estate,19.04,27.99,750.0,60,1142.3999999999999,0,0,0,0,144929.24,-1142.3999999999999,-inf,0.0,0.0
480,BACARDI USA INC,23205,M & R Prosecco Frizzante,10.66,15.99,187.0,107,1140.62,0,0,0,0,89286.27,-1140.62,-inf,0.0,0.0
90011,FORTUNE WINE BROKERS LLC,44220,Vinedo de Los Vientos Alcyo,21.47,33.99,500.0,53,1137.9099999999999,0,0,0,0,238.60999999999999,-1137.9099999999999,-inf,0.0,0.0
6785,PALM BAY INTERNATIONAL INC,26705,Mazzei Castello Font Gr Slzn,31.57,47.99,750.0,36,1136.52,0,0,0,0,13605.41,-1136.52,-inf,0.0,0.0
90047,CRUSH WINES,22836,Veracruz Joven Verdejo,7.89,13.99,750.0,144,1136.16,0,0,0,0,1457.73,-1136.16,-inf,0.0,0.0
17035,PERNOD RICARD USA,8958,Malibu Peach Sparkler RTD,7.99,13.99,750.0,142,1134.58,0,0,0,0,123780.22,-1134.58,-inf,0.0,0.0
10754,PERFECTA WINES,18254,Jaboulet 09 Dom Terre Ferme,47.05,71.99,750.0,24,1129.2,0,0,0,0,28720.52,-1129.2,-inf,0.0,0.0
4692,KOBRAND CORPORATION,14105,Cakebread Dancing Bear Cab S,75.16,114.99,750.0,15,1127.4,0,0,0,0,9139.38,-1127.4,-inf,0.0,0.0
6355,NICHE W & S,5680,Barenjager Honey Liqueur,1.46,1.99,50.0,771,1125.6599999999999,0,0,0,0,551.21,-1125.6599999999999,-inf,0.0,0.0
9552,M S WALKER INC,249,Massenez Creme de Cassis,16.29,21.99,750.0,69,1124.01,0,0,0,0,55551.82,-1124.01,-inf,0.0,0.0
3960,DIAGEO NORTH AMERICA INC,7838,Piehole Pecan Pie,8.45,12.99,750.0,133,1123.8500000000001,0,0,0,0,257032.07,-1123.8500000000001,-inf,0.0,0.0
2876,CENTEUR IMPORTS LLC,22867,Vino Dious Cab Svgn 11,9.52,13.99,750.0,118,1123.36,0,0,0,0,31.5,-1123.36,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,27797,Casa Lapostolle Merlot,8.38,12.99,750.0,134,1122.92,0,0,0,0,144929.24,-1122.92,-inf,0.0,0.0
2000,SOUTHERN WINE & SPIRITS NE,24178,Ch Alie d'Argent Mout-Rth 12,74.82,109.99,750.0,15,1122.3,0,0,0,0,19016.59,-1122.3,-inf,0.0,0.0
90047,CRUSH WINES,25228,D Guillot Broux Bourgogne,18.7,28.99,750.0,60,1122.0,0,0,0,0,1457.73,-1122.0,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,25011,St Supery Rutherford Merlot,25.48,38.99,750.0,44,1121.12,0,0,0,0,144929.24,-1121.12,-inf,0.0,0.0
90011,FORTUNE WINE BROKERS LLC,41558,Sydney Ann Pinot Grigio Ver,8.49,12.99,750.0,132,1120.6799999999998,0,0,0,0,238.60999999999999,-1120.6799999999998,-inf,0.0,0.0
9815,WINE GROUP INC,26396,Trapiche Chard,3.89,5.99,750.0,288,1120.32,0,0,0,0,27100.41,-1120.32,-inf,0.0,0.0
1392,CONSTELLATION BRANDS INC,37194,Blackstone Syrah Cal,5.51,7.99,750.0,203,1118.53,0,0,0,0,79528.99,-1118.53,-inf,0.0,0.0
9552,M S WALKER INC,635,Sobieski Raspberry Vodka,7.87,9.99,1000.0,142,1117.54,0,0,0,0,55551.82,-1117.54,-inf,0.0,0.0
4425,MARTIGNETTI COMPANIES,24528,Scott Family Est Pnt Nr Arro,16.43,23.99,750.0,68,1117.24,0,0,0,0,144929.24,-1117.24,-inf,0.0,0.0
